# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=2112018396
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=testtraces_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,B,Q
-3997.91,0.976676,0.341849,3,15,0,3998.48,0.936695,0.89173
-3997.12,0.998851,0.488391,3,11,0,3997.92,0.919356,0.896413
-3997.25,0.985589,0.726245,2,5,0,3997.64,0.929453,0.89376
-3997.25,0.195899,1.04842,1,3,0,3998.22,0.929453,0.89376
-3997.37,0.986069,0.325707,2,7,0,3997.66,0.928454,0.895358
-3997.77,0.97177,0.470755,3,7,0,3998.12,0.911297,0.897889
-3997.12,0.65508,0.659692,2,7,0,3999.07,0.921093,0.896697
-3997.32,0.98299,0.502618,3,11,0,3997.41,0.925854,0.893525
-3997.44,0.98826,0.717131,2,7,0,3998.09,0.917207,0.898417
-3997.83,0.130427,1.03018,2,5,0,3999.82,0.93148,0.895264
-3997.44,0.998153,0.291799,3,7,0,3997.98,0.929037,0.892699
-3999.13,0.843234,0.427357,2,3,0,3999.34,0.925885,0.890785
-3997.84,0.983968,0.466721,2,3,0,3999.7,0.932752,0.891377
-3999.01,0.642019,0.662124,2,3,0,3999.43,0.939542,0.893709
-3998.75,1,0.496371,2,3,0,3999.3,0.935282,0.889564
-3997.67,1,0.722994,2,3,0,3998.9,0.93111,0.895065
-3998.3,0.395129,1.04974,2,3,0,3999.1,0.939011,0.892351
-3997.96,0.997281,0.501292,3,7,0,3999.67,0.936616,0.892831
-3997.91,0.992144,0.723071,2,3,0,3998.11,0.932639,0.89123
-3997.8,0.661488,1.03015,2,3,0,3998.62,0.935324,0.893088
-3997.11,0.514089,0.804135,2,7,0,3999.03,0.92622,0.894975
-3998.48,0.747518,0.482137,1,3,0,3998.9,0.929642,0.896962
-3998.44,1,0.441453,1,1,0,3998.69,0.929611,0.896916
-3997.48,1,0.635437,2,7,0,3998.93,0.931877,0.894021
-3997.48,0.0266742,0.912018,1,1,0,3998.96,0.931877,0.894021
-3997.58,0.995436,0.231922,3,15,0,3998.19,0.920125,0.894363
-3997.86,0.97365,0.330545,2,3,0,3998.13,0.920607,0.893719
-3997.64,0.943062,0.452121,2,3,0,3998.65,0.922889,0.893455
-3997.36,0.99906,0.584678,2,7,0,3997.67,0.925527,0.89346
-3998.08,0.784226,0.83221,3,7,0,3998.5,0.922289,0.892918
-3997.88,1,0.81266,2,3,0,3997.97,0.927941,0.896667
-3997.88,8.81396e-09,1.15408,1,1,0,3999.11,0.927941,0.896667
-3998.12,0.99768,0.290238,3,7,0,3998.2,0.929104,0.896652
-3997.5,1,0.411013,2,3,0,3998.11,0.925015,0.893218
-3997.78,0.913565,0.582867,1,1,0,3997.86,0.92386,0.892965
-3999.6,0.776505,0.711209,2,7,0,4000.1,0.915997,0.901656
-3997.6,1,0.686119,2,3,0,3999.22,0.912487,0.897877
-3998.17,0.628158,0.967503,1,1,0,3998.21,0.917137,0.89985
-3997.98,0.991384,0.725631,2,3,0,3998.42,0.912953,0.896316
-3997.98,0.307428,1.00579,2,3,0,3998.78,0.912953,0.896316
-3998.06,0.994452,0.441019,4,15,0,3999.04,0.909735,0.89785
-3997.29,0.926874,0.61409,2,7,0,4000.18,0.930087,0.893531
-3998.36,0.746352,0.76218,2,3,0,3998.45,0.929104,0.890996
-3997.3,0.956742,0.699729,2,7,0,3998.48,0.917574,0.896086
-3997.11,1,0.910737,2,3,0,3997.23,0.924917,0.895613
-3997.32,0.449416,1.27082,1,3,0,3997.46,0.929954,0.893171
-3997.88,0.961471,0.715177,1,3,0,3998.49,0.935695,0.891412
-3999.06,0.217408,0.935498,2,7,0,4002.09,0.927864,0.898171
-3997.47,1,0.362082,2,7,0,3999.11,0.924655,0.893381
-3997.25,0.987312,0.504528,4,15,0,3997.66,0.916613,0.897102
-3997.21,0.949533,0.687169,3,7,0,3997.74,0.921564,0.897027
-3998.1,0.804547,0.878641,3,7,0,3999.39,0.90911,0.900293
-4000.27,0.137815,0.88777,1,1,0,4000.78,0.901746,0.898188
-4001.09,0.996011,0.307056,4,15,0,4003.6,0.895742,0.900695
-4000.93,1,0.423049,1,1,0,4001.45,0.896101,0.900747
-3998.28,0.844154,0.58538,4,15,0,4003.65,0.931034,0.896206
-3999.75,0.943873,0.630672,3,7,0,4000.71,0.945058,0.891959
-3999.05,0.910492,0.795628,1,3,0,4000.95,0.939356,0.893875
-3997.98,1,0.950691,2,3,0,3998.54,0.932354,0.891124
-3997.98,2.09127e-10,1.30681,1,1,0,3999.76,0.932354,0.891124
-3997.8,0.980047,0.371953,3,11,0,3998.83,0.913459,0.899666
-3997.26,0.852621,0.495984,3,11,0,3999.3,0.923128,0.894288
-3997.37,0.909681,0.540969,2,3,0,3997.97,0.924369,0.89367
-3997.25,1,0.644558,1,3,0,3997.39,0.926362,0.893675
-3997.39,0.992687,0.882745,2,3,0,3997.44,0.931006,0.894078
-3997.27,0.345348,1.19307,1,3,0,3997.56,0.928344,0.894997
-3997.38,0.98192,0.592247,3,7,0,3997.59,0.927897,0.895603
-3998.17,0.894432,0.786801,2,5,0,3998.73,0.93557,0.890562
-3998.25,0.751432,0.912342,2,3,0,3998.48,0.93502,0.890407
-3998.75,0.99398,0.84917,2,3,0,3999.23,0.940672,0.889493
-3998.75,0.0676841,1.145,1,3,0,3999.46,0.940672,0.889493
-4000.82,0.931911,0.376316,3,7,0,4001.72,0.952101,0.88772
-4000.49,0.999232,0.462076,4,15,0,4000.9,0.950026,0.887415
-4000.74,0.809095,0.627487,2,3,0,4001.82,0.948421,0.88652
-3999.5,1,0.638444,2,3,0,4000.67,0.946402,0.889928
-3997.75,0.989414,0.865681,2,3,0,3999.71,0.934837,0.893245
-3997.18,0.951997,1.15331,1,3,0,3998.53,0.919574,0.895746
-3997.18,0.258633,1.45051,1,3,0,3998.59,0.919574,0.895746
-3997.4,0.964634,0.647423,2,7,0,3997.46,0.919908,0.897932
-3997.32,0.971308,0.829979,3,7,0,3997.46,0.915796,0.897807
-3997.32,0.045399,1.07313,2,3,0,3997.94,0.915796,0.897807
-3997.28,0.99984,0.351959,3,7,0,3997.36,0.916728,0.897761
-3997.28,0.384442,0.475077,1,3,0,4001.97,0.916728,0.897761
-3997.21,0.998748,0.258772,2,7,0,3997.55,0.918216,0.897415
-4001.55,0.911638,0.34845,3,7,0,4003.01,0.899627,0.905609
-3997.43,1,0.412359,3,7,0,4001.64,0.932018,0.893523
-3997.88,0.964168,0.554692,3,11,0,3998.98,0.910246,0.898207
-3997.24,1,0.707097,2,7,0,3998.18,0.9247,0.896304
-3997.24,1,0.94831,3,7,0,3997.26,0.919837,0.895365
-3997.24,0.205792,1.26985,1,3,0,3997.96,0.919837,0.895365
-3997.18,0.951904,0.53889,2,7,0,3997.84,0.925794,0.895696
-3997.91,0.809807,0.673241,2,7,0,3998.43,0.929746,0.891574
-3997.6,1,0.684903,1,1,0,3997.84,0.930568,0.892126
-3997.4,0.831144,0.915118,2,7,0,4000.58,0.918264,0.898177
-3997.4,1.67103e-06,0.958965,2,3,0,4000.17,0.918264,0.898177
-3997.34,1,0.306981,2,3,0,3997.4,0.918279,0.898015
-3999.14,0.972861,0.410084,3,15,0,3999.83,0.944554,0.890372
-3999.27,1,0.526344,2,3,0,3999.39,0.945154,0.889391
-3997.42,0.765654,0.701142,2,7,0,4000.46,0.931561,0.89387
-3997.29,0.996585,0.669863,3,7,0,3997.57,0.929126,0.894701
-3997.18,0.459748,0.886234,3,7,0,3998.91,0.924828,0.894211
-3997.09,0.937379,0.550646,2,3,0,3997.57,0.924621,0.895586
-3997.25,0.986768,0.669878,2,5,0,3997.41,0.916961,0.89675
-3998.26,0.672689,0.872358,2,3,0,3998.28,0.920558,0.899252
-3998.26,0.899366,0.732063,1,1,0,3998.87,0.920558,0.899252
-3997.46,0.968795,0.842886,2,7,0,3998.08,0.930101,0.89494
-3998.24,1,1.06795,2,3,0,3998.25,0.939253,0.891517
-3999.4,0.262796,1.41127,1,3,0,3999.58,0.94589,0.890109
-3998.59,1,0.672555,2,3,0,3999.41,0.939208,0.889716
-3997.44,0.995892,0.888556,1,3,0,3999.16,0.932131,0.893017
-3997.44,0.0147868,1.16577,1,1,0,3998.21,0.932131,0.893017
-3998.1,0.933893,0.397583,3,15,0,3998.65,0.930863,0.896008
-3997.9,0.791928,0.479472,1,3,0,4000.78,0.922281,0.893183
-3997.7,1,0.475911,1,1,0,3997.94,0.922584,0.893431
-3997.4,0.395264,0.627204,2,3,0,4002.65,0.922829,0.893987
-3998.28,0.953285,0.362876,3,11,0,3999.36,0.914038,0.900504
-3997.9,1,0.448581,2,3,0,3998.36,0.910656,0.899844
-3997.62,0.954174,0.590132,2,3,0,3998.2,0.91225,0.897973
-3997.36,0.982566,0.728862,2,7,0,3997.88,0.926034,0.893363
-3997.36,2.04779e-13,1.86879,1,3,1,3997.75,0.926034,0.893363
-3997.36,0,4.36375,0,1,1,3998.98,0.926034,0.893363
-3997.84,0.827758,0.430263,2,7,0,3999.04,0.92997,0.895894
-3997.24,0.997346,0.283182,2,7,0,3998.06,0.929333,0.893923
-3997.86,0.875093,0.367734,2,3,0,3998.52,0.924699,0.892634
-3997.26,1,0.387753,2,3,0,3997.85,0.925959,0.893674
-3997.3,0.988151,0.644315,2,5,0,3997.75,0.91927,0.897738
-3997.3,2.61614e-29,1.09442,1,1,0,4000.34,0.91927,0.897738
-3997.17,0.999947,0.0861793,4,31,0,3997.43,0.921699,0.89501
-3997.21,0.994737,0.157879,3,15,0,3997.81,0.917421,0.897311
-3997.58,0.971123,0.290329,2,3,0,3997.59,0.914292,0.896704
-3997.88,0.95496,0.500828,2,7,0,3998.68,0.934771,0.893796
-3997.48,0.880833,0.824811,2,5,0,3997.79,0.914177,0.898541
-3998.16,0.0654638,1.07748,1,3,0,3999.4,0.915198,0.895056
-3998.07,0.999741,0.1108,5,31,0,3999.17,0.909224,0.898189
-3997.98,1,0.212499,3,7,0,3998.23,0.915496,0.899815
-3997.06,0.804508,0.405586,4,15,0,3999.68,0.923306,0.895533
-3997.3,0.984927,0.423032,3,9,0,3997.49,0.92927,0.893262
-3999.16,0.325303,0.762994,1,1,0,3999.19,0.93706,0.895041
-3997.65,0.99944,0.187901,3,7,0,3999.43,0.934473,0.892571
-3998.97,0.91212,0.353662,3,7,0,3999.9,0.94107,0.88903
-3998.73,1,0.509276,1,1,0,3998.94,0.940996,0.889608
-3998.73,0.12033,0.943639,1,1,0,3999.8,0.940996,0.889608
-3997.2,0.999728,0.134242,5,35,0,3999.01,0.917904,0.896504
-3997.35,0.995186,0.248974,3,7,0,3997.55,0.916367,0.898141
-3997.41,0.977656,0.451195,3,7,0,3997.5,0.914775,0.897229
-3997.41,0.177758,0.770395,2,3,0,3998.27,0.914775,0.897229
-3997.13,0.999984,0.137865,4,15,0,3997.49,0.92,0.896864
-3997.08,0.984445,0.250813,3,7,0,3997.56,0.924066,0.895626
-3997.22,0.991875,0.432794,2,7,0,3997.32,0.927281,0.893687
-3997.79,0.943269,0.755294,2,7,0,3997.82,0.93578,0.892498
-4001.16,0.311369,1.14452,2,3,0,4002,0.943294,0.886105
-3999.59,0.994238,0.313991,2,3,0,4001.31,0.946745,0.889017
-3997.87,0.997019,0.545385,4,15,0,4000.11,0.933257,0.891305
-3997.81,0.855322,0.945825,1,1,0,3998.23,0.930082,0.891709
-3997.81,0.0807418,1.12016,1,1,0,3998.84,0.930082,0.891709
-3998.7,0.982392,0.175394,3,7,0,3998.9,0.926895,0.89102
-3997.81,1,0.291618,2,7,0,3998.91,0.932846,0.891459
-3997.73,1,0.503274,2,3,0,3997.81,0.932856,0.891685
-3997.73,0.37117,0.861271,1,3,0,3999.64,0.932856,0.891685
-3998.02,0.945179,0.297875,2,3,0,3998.48,0.929154,0.891477
-3997.14,0.99792,0.442291,3,11,0,3997.9,0.920112,0.895794
-3997.14,0.368977,0.744557,1,3,0,3998.69,0.920112,0.895794
-3997.17,0.989662,0.262331,3,15,0,3997.73,0.92639,0.895401
-3997.68,0.989575,0.43102,3,7,0,3997.78,0.91184,0.897969
-3997.89,0.618294,0.702968,2,7,0,3999.09,0.931586,0.895358
-3997.98,0.986942,0.463195,1,1,0,3998.14,0.932291,0.895237
-3997.89,0.994934,0.745034,2,3,0,3998.04,0.929339,0.896205
-3997.89,0.000376285,1.2134,1,3,1,3997.9,0.929339,0.896205
-3997.3,0.997468,0.185352,3,7,0,3998.15,0.926061,0.896033
-3997.14,0.99519,0.304455,3,7,0,3997.43,0.921263,0.895302
-3997.52,0.938856,0.494106,2,7,0,3997.65,0.929393,0.895414
-3997.5,0.969506,0.698878,1,3,0,3997.77,0.931154,0.894545
-3997.5,5.03162e-09,1.05621,1,1,0,3999.79,0.931154,0.894545
-3997.28,0.956874,0.171342,3,11,0,4000.16,0.929244,0.893363
-3997.71,0.975366,0.252456,2,5,0,3997.88,0.933003,0.894265
-3997.61,0.971988,0.38597,3,11,0,3998.52,0.918509,0.898653
-3997.9,0.983901,0.582484,2,7,0,3999.61,0.930725,0.891447
-3997.7,1,0.898193,1,1,0,3997.77,0.934937,0.89241
-3997.7,1.13144e-06,1.42793,1,1,0,3999.34,0.934937,0.89241
-3997.58,0.994537,0.24686,3,7,0,3997.87,0.929022,0.892344
-3997.15,0.999319,0.388525,3,7,0,3997.73,0.925584,0.89559
-3997.08,0.656085,0.614573,2,3,0,3998.01,0.924905,0.895096
-3997.15,0.5788,0.458379,2,3,0,4001.05,0.918817,0.896977
-3997.66,0.966335,0.290214,2,3,0,3997.74,0.920164,0.89843
-3997.49,0.922569,0.424868,1,3,0,3998.51,0.915214,0.896515
-3997.32,0.997003,0.563966,1,3,0,3997.58,0.91613,0.897952
-3997.32,0.125918,0.874123,2,3,0,3997.75,0.91613,0.897952
-3997.78,0.994624,0.213731,4,23,0,3998.11,0.935647,0.892391
-3997.23,0.966965,0.329724,3,11,0,3999.05,0.925243,0.896071
-3997.78,0.830263,0.477788,2,3,0,3998.62,0.929757,0.895852
-3999.03,0.935848,0.518853,2,5,0,3999.93,0.906276,0.897646
-4000.14,0.969357,0.700386,2,7,0,4000.62,0.89952,0.903721
-4000.14,0.0599102,1.00971,1,3,0,4000.59,0.89952,0.903721
-3999.97,0.997199,0.225122,2,3,0,4000.22,0.89916,0.903214
-3998.63,0.89165,0.344143,4,15,0,4001.58,0.908056,0.897443
-3999.85,0.651731,0.422877,2,3,0,4002.34,0.920009,0.900986
-3999.57,1,0.31957,2,3,0,4000.04,0.918571,0.901083
-3999.59,0.839356,0.487173,1,3,0,4000.93,0.923342,0.899936
-3997.53,0.87946,0.536552,2,3,0,4000.24,0.913703,0.897259
-3999.24,0.724685,0.639315,1,3,0,4000.69,0.912123,0.901997
-3998.15,1,0.559875,2,3,0,3999.02,0.911776,0.900512
-3997.47,0.464863,0.844043,3,7,0,4001.75,0.930321,0.894849
-3997.25,0.960871,0.444198,2,7,0,3998.21,0.92385,0.896594
-3998.51,0.769978,0.618646,2,7,0,3998.67,0.925381,0.898311
-3998.27,0.991991,0.592958,2,7,0,3999.3,0.926277,0.891687
-3998.27,0.215761,0.873027,2,3,0,3999.74,0.926277,0.891687
-3998.7,0.998595,0.287833,3,15,0,4000.57,0.941757,0.889974
-3999.12,0.990818,0.429016,2,3,0,3999.28,0.944241,0.889487
-3998.83,0.88131,0.627737,2,3,0,3999.63,0.94295,0.890482
-3999.08,0.994349,0.743605,2,3,0,3999.13,0.942319,0.888921
-3999.08,0.28037,1.08884,1,1,0,3999.18,0.942319,0.888921
-3997.37,0.917545,0.4149,3,11,0,3999.89,0.914862,0.897642
-3997.48,0.978288,0.525671,2,3,0,3997.59,0.917891,0.898454
-3997.48,0.0109323,0.744316,2,3,0,4000.43,0.917891,0.898454
-3997.56,0.995554,0.17439,3,11,0,3997.88,0.919517,0.898369
-3997.27,1,0.255342,2,3,0,3997.56,0.917071,0.897749
-3997.16,0.997594,0.375709,3,11,0,3997.36,0.926249,0.894106
-3997.5,0.885815,0.548575,2,7,0,3998.4,0.918682,0.89838
-3997.5,0.316662,0.65104,2,7,0,4001.87,0.918682,0.89838
-3997.63,0.997849,0.274111,2,7,0,3998.38,0.915697,0.899099
-3997.24,0.999105,0.399002,3,11,0,3998,0.9259,0.893787
-3997.78,0.510203,0.580313,3,7,0,4000.08,0.935488,0.89195
-3997.27,0.996575,0.349643,3,11,0,3998.08,0.918841,0.897693
-3998.57,0.58886,0.504927,2,7,0,4000.29,0.91939,0.893104
-3997.41,1,0.351559,2,3,0,3998.7,0.924254,0.893609
-3997.6,0.975618,0.509251,2,3,0,3997.61,0.930526,0.895151
-3999.06,0.395581,0.704476,3,7,0,4000.2,0.936918,0.894978
-3997.51,0.994917,0.349931,3,11,0,3999.95,0.913372,0.897745
-3997.77,0.487553,0.500176,2,3,0,4000.68,0.911378,0.897799
-3997.56,1,0.293694,2,3,0,3997.88,0.914637,0.898947
-3997.28,0.930897,0.422617,2,7,0,4001.12,0.924374,0.896531
-3997.77,0.653807,0.537932,2,5,0,3999.73,0.915552,0.899429
-3997.44,0.783826,0.423355,2,3,0,3999.63,0.914011,0.898088
-3997.74,0.901416,0.417512,2,5,0,3998.33,0.924549,0.897488
-3997.33,0.970491,0.503827,2,7,0,3998.68,0.929596,0.893126
-3997.15,0.928353,0.683226,2,7,0,3997.79,0.918628,0.896895
-3997.15,0.000556485,0.8604,2,5,0,3999.67,0.918628,0.896895
-3997.77,0.972545,0.223972,3,15,0,3998.57,0.920712,0.893835
-3997.29,1,0.304623,2,3,0,3997.84,0.921654,0.894597
-3998.68,0.978874,0.432972,2,7,0,3999.55,0.908755,0.901626
-3997.29,1,0.592456,2,7,0,3999.18,0.928692,0.893302
-3997.46,0.913393,0.83799,2,5,0,3997.8,0.914337,0.897181
-3997.46,0.202716,1.02337,1,3,0,3998.05,0.914337,0.897181
-3997.24,1,0.383041,3,15,0,3997.56,0.926419,0.895695
-3997.56,0.918594,0.5406,2,3,0,3997.7,0.917878,0.895185
-3998.68,0.88232,0.665447,2,3,0,3998.69,0.906478,0.898254
-3997.96,1,0.770563,2,5,0,3998.45,0.925902,0.892207
-3997.96,0.189462,1.08109,1,3,0,3998.05,0.925902,0.892207
-3998.31,0.931991,0.402398,2,3,0,3998.81,0.931608,0.896036
-3998.44,0.981494,0.505276,2,3,0,3998.87,0.930381,0.896656
-3997.29,0.874204,0.686497,2,3,0,3998.01,0.92088,0.897416
-3999.7,0.453785,0.782464,3,7,0,4001.23,0.921481,0.891366
-3997.29,0.989622,0.452278,1,3,0,3999.48,0.928311,0.893317
-3997.39,0.922118,0.620882,2,3,0,3997.58,0.926229,0.896241
-3997.82,0.938802,0.763364,2,5,0,3997.85,0.925658,0.892489
-3997.68,0.227734,0.962599,3,7,0,3997.81,0.929905,0.895594
-3997.08,0.99795,0.3906,3,9,0,3997.91,0.921092,0.895968
-3997.18,0.953723,0.541349,2,3,0,3997.28,0.923186,0.896522
-3997.58,0.948468,0.698113,2,5,0,3998.03,0.931977,0.892136
-3997.58,0.251499,0.891404,3,7,0,4000.17,0.931977,0.892136
-3997.94,0.944974,0.37975,2,7,0,3998.4,0.925332,0.892369
-3997.75,0.974933,0.482391,2,7,0,4000.59,0.914307,0.899491
-3998.81,0.835207,0.641197,3,7,0,3999.19,0.908526,0.901836
-3997.26,0.742672,0.684308,2,3,0,3999.15,0.923956,0.896591
-3997.83,0.837986,0.632248,2,7,0,3998.73,0.93309,0.891405
-3997.83,0.167172,0.677393,2,3,0,4002.47,0.93309,0.891405
-3997.67,0.997666,0.25742,2,7,0,3998.51,0.930528,0.891955
-3998.18,0.995025,0.353457,3,7,0,3998.23,0.938572,0.892141
-3997.4,0.915381,0.482444,3,7,0,3999.25,0.929457,0.89501
-3998.56,0.796495,0.581834,2,7,0,3999.45,0.915727,0.894306
-3997.11,1,0.58459,1,1,0,3997.91,0.920587,0.895793
-3997.15,0.986101,0.800575,3,7,0,3997.38,0.919861,0.897022
-3997.15,2.74629e-16,1.07151,1,1,0,3999.56,0.919861,0.897022
-3997.16,0.984033,0.321914,3,11,0,3998.53,0.924581,0.896032
-3997.21,0.976918,0.429892,3,11,0,3998.59,0.927414,0.89376
-3998.23,0.876268,0.567029,2,7,0,3999.09,0.931026,0.89086
-3998.43,0.393622,0.642053,2,7,0,4002.43,0.924098,0.898566
-3998.28,1,0.352826,1,1,0,3998.54,0.9235,0.898554
-3997.99,0.980949,0.480798,3,7,0,3998.77,0.918364,0.899355
-3997.59,0.994904,0.635764,3,7,0,3997.98,0.913218,0.897295
-3997.59,0.824824,0.856932,1,3,0,3998.1,0.913218,0.897295
-3997.85,0.722812,0.896516,1,1,0,3998.38,0.9124,0.896897
-3997.17,0.984478,0.806609,2,3,0,3997.46,0.922957,0.894656
-3997.25,0.439788,1.06729,1,3,0,3997.57,0.91654,0.897313
-3998.08,0.761182,0.633824,2,7,0,3998.41,0.914132,0.900166
-3997.56,0.437523,0.604248,2,3,0,4000.02,0.915567,0.898909
-3998.13,0.984235,0.359178,3,7,0,3998.24,0.907846,0.899567
-3997.8,0.980986,0.474651,4,15,0,3998.4,0.917828,0.899136
-3997.39,0.961867,0.623364,2,7,0,3998.3,0.92179,0.8943
-3997.89,0.501968,0.795149,3,7,0,3998.62,0.922198,0.898341
-3997.46,1,0.52119,1,3,0,3997.91,0.917799,0.898416
-3998.31,0.168631,0.701785,3,7,0,3999.88,0.918189,0.893805
-3997.24,0.989098,0.285575,3,11,0,3999.06,0.921878,0.897067
-3997.07,0.99671,0.378553,2,7,0,3997.48,0.922181,0.896033
-3997.5,0.974755,0.506552,4,15,0,3997.53,0.913286,0.897987
-3997.39,0.982228,0.655944,2,3,0,3997.74,0.915254,0.898261
-3998.73,0.511498,0.857334,3,7,0,3999.29,0.929372,0.897348
-3997.44,1,0.573693,1,1,0,3998.34,0.927335,0.895988
-3998.01,0.751079,0.768132,1,3,0,3998.03,0.920512,0.893508
-3998.83,0.954444,0.722571,2,7,0,3999.18,0.941881,0.891925
-3997.1,0.609246,0.905461,2,5,0,3998.49,0.920187,0.896107
-3998.35,0.683384,0.697735,3,7,0,3998.57,0.911128,0.896431
-3999.24,0.668288,0.597303,2,3,0,4000.03,0.911446,0.895056
-4000.22,0.992963,0.501016,3,11,0,4002.06,0.947324,0.891392
-3998.88,1,0.661569,1,1,0,3999.93,0.943014,0.891012
-3998.34,0.603759,0.880966,2,3,0,3999.12,0.939379,0.892183
-3997.74,0.933356,0.675818,2,5,0,3998.95,0.91862,0.898884
-3997.34,0.311657,0.819395,3,7,0,3998.72,0.930955,0.893641
-3997.33,0.984077,0.420432,2,7,0,3999.62,0.915451,0.8975
-3997.55,0.537577,0.546761,2,3,0,3999.35,0.913073,0.898716
-3997.26,0.987951,0.38432,2,7,0,3998.45,0.916488,0.897202
-3997.9,0.905669,0.501926,2,3,0,3997.95,0.911644,0.897172
-3997.9,1,0.584959,2,3,0,3998,0.91918,0.899039
-3998.48,1,0.774881,3,7,0,3998.78,0.934277,0.890067
-3997.93,1,1.02511,1,1,0,3998.15,0.936781,0.89242
-3997.93,1.50787e-11,1.35437,1,1,0,3998.49,0.936781,0.89242
-3997.46,0.985867,0.460465,3,7,0,3998.76,0.932466,0.893025
-3997.29,0.833688,0.597156,2,7,0,3998.59,0.919113,0.895458
-3997.63,0.978102,0.629853,2,7,0,3997.76,0.93316,0.893901
-3997.63,0.459437,0.806773,1,1,0,3998.35,0.93316,0.893901
-3998.34,0.845109,0.514125,4,15,0,3998.88,0.922461,0.898886
-3997.39,0.965402,0.550603,1,3,0,3998.29,0.922914,0.897234
-3999.28,0.590119,0.692402,1,3,0,4000.12,0.920861,0.900285
-3997.73,0.864533,0.527072,2,3,0,3999.82,0.913513,0.896649
-3997.23,1,0.578935,2,3,0,3997.51,0.916922,0.897208
-3998.23,0.703128,0.761006,1,3,0,3998.91,0.907173,0.899902
-4000.97,0.922777,0.673988,3,7,0,4001.03,0.896074,0.904651
-3998.23,0.657226,0.798652,2,7,0,4001.39,0.910441,0.897005
-3997.76,0.9338,0.665998,2,3,0,3998.27,0.910703,0.898898
-3997.76,0.119233,0.800134,2,3,0,3998.4,0.910703,0.898898
-3997.34,0.9843,0.329202,2,7,0,3998.25,0.922756,0.897134
-3997.29,0.99955,0.422885,2,5,0,3997.46,0.920838,0.897445
-3998.05,0.944486,0.553577,2,3,0,3998.32,0.908762,0.898717
-3998.48,0.720282,0.673586,1,1,0,3998.86,0.907198,0.898285
-3997.68,1,0.611407,3,7,0,3998.07,0.912557,0.899251
-3997.19,0.510889,0.798799,1,3,0,3999.73,0.927026,0.895202
-3997.88,0.893755,0.55253,2,7,0,3998.64,0.936445,0.891792
-3997.88,0.929268,0.628485,3,7,0,3998.89,0.935927,0.893036
-3997.77,0.925861,0.748043,2,7,0,3998.26,0.921177,0.893695
-3997.77,0.00253369,0.885788,1,1,0,3998.95,0.921177,0.893695
-3997.23,0.992348,0.319374,2,3,0,3997.91,0.927677,0.895125
-3997.38,0.991002,0.412323,2,3,0,3997.4,0.928974,0.895185
-3997.08,0.989203,0.530841,3,7,0,3997.49,0.923916,0.89502
-3997.29,0.96375,0.68114,2,5,0,3997.45,0.917982,0.897824
-3997.07,0.780883,0.84518,1,3,0,3997.56,0.923244,0.895735
-3997.07,0.319003,0.830037,1,1,0,3997.44,0.923244,0.895735
-3997.5,0.966298,0.45314,2,7,0,3997.97,0.928281,0.89263
-3997.13,0.980985,0.563795,2,7,0,3997.59,0.926084,0.89522
-3999.44,0.468852,0.714006,1,3,0,3999.81,0.923471,0.891078
-3997.48,0.829274,0.472905,2,7,0,4001.32,0.928668,0.895607
-3998.53,0.681011,0.49429,2,3,0,4000.44,0.931006,0.896555
-3998.83,0.944158,0.428601,1,1,0,3999.05,0.931784,0.896645
-3997.23,0.944935,0.517535,2,3,0,3998.93,0.927171,0.893653
-3997.3,0.867596,0.62506,3,7,0,3997.66,0.922744,0.894277
-3997.3,0.535012,0.68477,1,3,0,3999.92,0.922744,0.894277
-3997.66,0.962897,0.495003,3,7,0,3997.86,0.926878,0.892512
-3997.66,0.742315,0.610739,1,1,0,3998.17,0.926878,0.892512
-3997.74,0.941827,0.572215,3,7,0,3998.36,0.934871,0.893128
-3997.4,0.508787,0.687005,2,3,0,3998.93,0.923201,0.893878
-3997.58,0.741123,0.481912,2,7,0,3999.45,0.915893,0.895919
-3997.68,0.99708,0.451206,2,3,0,3997.7,0.921802,0.898096
-3999.49,0.65387,0.579597,1,3,0,3999.94,0.929057,0.898217
-3997.53,1,0.487284,2,3,0,3999.12,0.922661,0.897606
-3997.53,0.235064,0.627491,1,1,0,3999.33,0.922661,0.897606
-3997.14,0.92196,0.315632,3,7,0,3998.89,0.920229,0.895747
-3999.4,0.784763,0.369324,2,7,0,3999.49,0.93069,0.897617
-4001.59,0.903968,0.365173,3,7,0,4001.83,0.919114,0.890565
-3997.3,0.921362,0.41764,1,3,0,4002.12,0.92931,0.893249
-3997.84,0.988499,0.487626,2,5,0,3997.96,0.936077,0.891815
-3997.5,0.998977,0.61742,2,3,0,3997.84,0.932293,0.89256
-3997.9,0.955823,0.791073,2,3,0,3998.32,0.936152,0.891491
-3998.13,0.880925,0.96104,2,3,0,3998.54,0.933914,0.890705
-3998.13,2.85628e-05,1.06563,1,3,0,4001.4,0.933914,0.890705
